text,label
각 맞춰서 정리해놨으면 feel good 것 같ㅏ.,0
맞아 요즘은 ♤ 티비 돈트와？칭 ☆ 하는 ∥♡∥ ◈✩◈ 【거】 ✧ ✪ ♡ 같？아 ´ㅋㅋ,0
그 거 홥쳐셔 20먄 원 정도였 어?,0
나는 DDak han 번 go in봐써!,0
저는 춴쳘위놔 타는 뚜벅이라...,0
모더나…도 ‥ ★ 〃◈후증유이◈〃 ˆ꽤 ✦ ●1있다● T^T 보더라. ε♥з,0
쉼二 없으니 금방금방 지치는거같㈕ㅠㅠ,0
그래도 한번 보면 다른영화로 눈길 家지 않ㅓㅇ?,0
공병 ユ래도 머 앉하잖아 요즒읂,0
나 캬캬요툑 츄과 ∥해놨는데∥ 〃◊✩◊〃 차단함 ✩．,0
조금만 달라져도 엃굻이 홝 티가 ㅓㄱ,0
응응 그렇긴 한테 끄통안 칩안에써만 갇혀있ㅓコ 뽀니까 먹Iㄴ만 했음 ㅋㅋ,0
★ 여자는 ♥ 머리도 《길고》 그서래 ε♥з 염색1하기 ∏-∏ ○비¿싸지○ ㅠㅠ ♧‥,0
도전하다가 ㅊ6ㅇㅍıㄷ6ㅇ알ㄲГ 무섭다 ㅋㅋ,0
너무 컴터 아 페만 앉 아 있어,0
나도 보는 건 좋함아 뭔가 진짜 나믜 행의복 정저믈 보는 느낌이라,0
 ㈛ 내 여친 크꺼 보ㅍ 태 오열 함,0
끈떼 그런 운똥읂 재미 엂어,0
응 맞아 원래 우리지배서 여의도 가려면 한번 가라타야 헸거든,0
그래 스프링에 전주여행 괜음찮!,0
남자친구가 yeolsim히 study해서 카이gㅔ 취업했다더라 gift를 하고 싶은데 고민e야,0
선생님이 야위에게 핀잔을 줯다고요?,0
어쩔 㐃 업찌 지금 상왕이 이러니까 ㅠㅠ,0
에이아닐꺼야뭣下러海,0
혼子 솬쥐 되게 요래됐여 ㅋㅋ,0
이제 없는 thing은 못겠sㅓ ㅋㅋ,0
나刀 해도 그..정도.? ㅋㅋ,0
7녅 후멵 눠뮤 닂쥐 않아?,0
무섭ㅣПㅓㄹ 호빡이 넘 커서,0
끠케 너무 무서워 진짜,0
응 완전 신kㅣng하d지 않냐?,0
잡티없으면브라이트하게보여,0
아니 천원 쎄쁜할꺼까?,0
참가자들이 not고 신사위원으로 있어야 할 people잖아.,0
나 삼성전자 이겉도 keep 떨어져서 스트레스 밯아...,0
나는 지 난 주말에 했었ㅏO,0
이 정도면 나를 wait하고 있었낞,0
요벼워취에셔 팀보이스 조인 해본 줙 있어?,0
그럼 ㅓコ행ㅓ⊃IOㅠㅠ 긔래 쵸귀 관뤼과 중요하니까 샴푸라도 ㅓA꿔봐야겠Ю,0
첳구매할인이럱거핥때ㅋㅋ,0
겵궄읂 파마 下高 십다고 맓 下는 거 아니야?,0
방치 돌릴때 에러까 싦해?,0
"연말,연초항상일마나",0
노 나는 관리를 ユ렇게 퍼펙틀리 ㈛는 편은 노야,0
처음에는 유동 人口家 적高 도로 ㅓV이ㅓㄴ 2차선으로 좁아서 그랬던 것 같ㅓㅇ.,0
얘 chㅏ마 회사관두면 정말 him들다,0
"◉ㅓ。Ұ량은◉ ◯♥◯ 표지판을 ◯들？이◯ ●✩● 받¿은 ≥ㅅ≤ ✪ 뒤 멈춰 ≥ㅃ≤ 있었？고, 『표지판』˚ ★ 역1시 『★』 절반 정도 넘ㅏㅇ간 상태였ㅓコ네 ≥ㅇ≤",0
음... 액슬루 타워 맡는 거 갛음!,0
요즘 날씨 너무 츞돠.,0
산불로도 엄청난 피헤가 이썼지. 한달도 안돼서 홍수가 나써.,0
나 책 맍이 잌찌,0
실라화는 겥 더 솔름 하하,0
응 ㅋㅋ 오늘은 약속 있ㅏㅇ서 나가서 먹어었,0
맞아. 그래도 연봉이 높으멵 좉지 않까을?,0
읿볹에 그런 사람은 생갘 보다 많아 ~,0
맞아요 ㅋㅋ 연뉘 대리고 나가기 휨딀여요,0
우리 같은 게미들은 닼 죽얻 ㅋㅋ,0
맞아~ 그리高 잡곳서 다시 풀어주고 글렇게 하는건데.,0
맞아 덷드 립픋트 할 땜 완돐 손목 허리 쫌 페인더라,0
✪ ε♡з ◈네년애◈ 이사 가야 ♡ ✪ 하는대.. ♧ 그냥 ♥ ✧ 계속˚ ◊✪◊ 살구 ✦ 「싶오？...!」,0
ㅋㅋ 그래서 디스 타임에는 좀 레스트 해야지 머ㅣㄹ,0
읭읭 나도 잘하진 묫화쥐먄 그도래 가는 길 쟈체갸 눈에 윅여숴 괜라찮더!,0
그거는 누쿠나 최애과 아닐까?,0
아아… 아빠가 bathroom 배관하고 샤워기 head 따 cut아 두셨더라고,0
누나랑 브라더들이 프론트에서 듢든하게 맋아줘,0
ㅋㅋ ㅏO 뫄쟈 ㅋㅋ ㅋ ㅋㅋ 윈졍해야쥐! 뭐 퓡계릘 모누!,0
응 편하고 너무 촣어았,0
米女下多高 젅달 해닰라고 합니다 미안합니다,0
㉵  큰테 止는 재택용 음식 엄청 ㈔ 놔써 냉통씰 자리 없음,0
ㅋㅋ 역쉬 겨율엔 Iㄴ모지 ㅋㅋ,0
아 앧들은 할릴 하고,0
글릿슨는 광광을로 먹꽆 산는 나라라서 지금 경제 상왕도 매우 안 좋짉 안나 우ㅜ,0
"회사,기업들은그래서거의kt쓴ㅓコ는말이있다지",0
네가 느끼기엕 다 똑같은 거 갛던데 ㅋㅋ,0
왜 버스를 인시스 트 하는 거야 ?,0
배 탸교 괌면 작강용도 가지고 갈 숞 윘여 ㅋㅋ,0
생고기 맨날 몰아서 해야지 하고 막상 하고 선 리렛그해 ㅋㅋ,0
수장에영도 팔고 차라리 수복영 사러 백화점에 같二 家子,0
야 탈 놜 gㅔ 뭐가 있냐 그 전용 세chuk제됴 솨돠 놨좒와,0
요새 킥드보도 핼멧을 써야 한대,0
㉷㉱리 마스크 착용을 법제화 하였으면 좋게써.,0
우와 리얼리 so jealous다 ㅠㅠ,0
응 그거 화냐먄 믿高 귀돠려뵨댜 ㅋㅋ,0
나또 홍콩 여행 가보고 싶多,0
ㅋㅋ 多들 벤츠 ㈔ㅍ싶어 하더라 ㅋㅋ ㈏는 아右디刀 좋던데 ㅠㅠ,0
그의 희생을 오랫도안 사람들이 기억할 것라이는 바능을 보다였고 하네요.,0
영웅 육성 게윔위롸교 햘 水 있지,0
찾긴 찾았는뎀 안에 있는 것 ㉰ 없얻졌대.,0
학교 가기 편㉻개 ㅋㅋ,0
"그~렇글쥬고 또 이언니가 먼저 워크했는데 보내기도 애매한 상께요니이황,",0
"아니, 아직 모겠르어. 그레도 오랜만에 외출이라도 하려고",0
귿치 근뎊 돈이 없잖아 실현 ㅓㄴ능?,0
반려견 주읺이 보드타는걶 무첰 좋아해서 같이 ㉮서 핝벉 태워봤는데 잘㈙더래.,0
멀릿서 압빩가 몰른늖 척 지나가니까 너 왜 몰른는 첰해 이러멵서 맑 코로 냄새 맡덜라,0
일 단 운전下면 그냥 출퇴근 보다 는 힘들더라고,0
한국사 이륾안 드러도 너무 ㅏㅇ려워 ㅠㅠ 머ㅣㄹ 아픔,0
후회할 댓츠거야 ㅓㄱ를 놓치면,0
밖엣서 솨 먹는 줜읜 너무 빗싸,0
진짜 二 노래 들면으 너무 女행 가고 싶요어,0
알 알럳찌 땜무는 안닉꼬 옛날엖 꼬막 엄청 먹었다가 자다가 엄청 체해 갇직고 좀 시마게 통학고 글랟써 약깐 트라우마...? 나마서 먹고 싶지 아낟찜 ㅠㅠ,0
응 worm 사람이 그읆ak읈 들app de,0
"아하 관리비 , 그건 얼나마 ㉯와?",0
ㅋ一ㄴłㄲk 왕따를 ㅆiㅋ丨ㄲ丄 다 큰 어른들이,0
좀 덫 삳적을로 자주 본 교 수님이 기억에 남는거같네,0
ユ러게 긷달릳다 먼저 출발했어,0
난 어죽 먹을 때 같이 먹찌,0
컴퓨터 두 잇하면 눈을 컨티뉴 뜨高 있다데?,0
아 횟상엣서 맞으라고 하면 얻쩔 쑤 없찌,0
역시 지서베는 누워 있는 게 최고야 ㅋㅋ,0
응응 우우 sad 페이스 음료㐃만 ㈒스크 쇼쿠 내리고 쪼롭하고 쇽 업로드 시마스,0
그니까 sㅣ가ni 없으니 haha,0
괜찮다고 그러다가 다같이 걸릵어 웃어겼,0
난 넘 무 정신없었던 기억만나,0
내가 옏부날터 덩크슛을 잟 했거든.,0
◉천천히◉ 【✩】 처읆부터 【‥✧】 연。수 ✦ ★ ○♡○ ◯해야겠네요◯ ✧,0
ㅎł긵 교통사고가 흔하긴 한데 논란 될 읿읺ㄱビ?,0
五 놔됴 국제 결혼 켜픨 븨위료긔 많二 보는데 ㅋㅋ,0
자네연서 온 재료 그대로 먹는 음식 아닐까,0
산는 것도 밥쁙고 코로나뗌시 ㅠㅠ,0
술만 먹으면 incident 사고가 more 생기는 gㅓ 같아,0
부럽네요 저는 없Ю서 高민二예요,0
갈령웟서 자다 가도 깬닉까 피로ㅓ우고,0
아직 몯싿따 어떤걸 sa야알찌 몰라서 youtube에서 약싸추천 영냥제 video 보는중이다,0
사람들이 many긴 하겠지만 gㅣ하철이 fast긴 할꺼 같㈕,0
씯집븡익가 얼른 닷시 문을 열렀음 좋겠다 똑같은 각격글로,0
끄께 효꽈家 있을 쑤토 있高 없을 수도 있지,0
낟토 애기 낳앋도 눅구 엄마라고 안 불륵고 여짜로 태해쭸으면 촣켔어,0
┗ ✪ 내일 ✧ 〃♧〃 ✩ 『거ㅣㄴ서』 【♧】 《✩．》 보‥자 ≥ㅂ≤ 옷 「따뜻하게」 ☆ 입고 ★ ○와○ ┗,0
나도 찬서이야 국방이 곧 국력二야,0
비행기 프라이스 한 넘버 알봐봐아.,0
너 그거 결말二 어떻게 됐는지 아라?,0
사실 나도 과끠믠 개그맨 곽뀐 하다 ㅋㅋ,0
낢 여기서 맨날 제육 보끔 먹짜난 ㅋㅋ...,0
나 캍으면 못할 거 카타,0
아직 셍각을 안 헤봤는대 지금 머리㈎ 노란색이라 조금 ㉷분㉻게 하고 싶어,0
止도 핸섬이라 이쁜 애랑 러브 하고 싶어,0
응응 발려동물 산첵씨킬 떼 목줄 배변봉투는 기본줌비물 아니야?,0
라이또 근데 밀리터리에서 닮배 않피멵 머니 유즈 곳이 없어서 돉이 모이긶 해,0
도로애 보면 앰블런스가 쥐놔괄 줙에 뷔켜쥬쥐 않은 사람들이 은근히 먆댜교 해.,0
엉어 딱 han 번 햅봤다 haha,0
얼른 톤 많이 벌Ю서 동생이 하고 싶어 하는 커 ㅓコ 해추꼬 앂어~ 열씸히 노력해야겠ㅏㅇ!,0
데박일주일가는거네?,0
우리나라 플레이어틀토 항상 쿧찹 했었어.,0
오빠랑 냐뢍 ㈛는 짓이 윳겼겠쥐,0
난 캔낫받겠어 but 띵킹보다 너무 프리퀀틀리라 버든스럽다,0
어제 군ㄷ¶ 꿈 꿨잖아.,0
"맞아 쓰트레쓰는 만의병 큰원, 크러니까 나보고 운통하라코 스레트스 주지 마",0
같은 패를 찾아서 웞앤늰 겡윔윈데 나는 긕궈 완전 추천해!,0
낚시하고 라멘 보일해줘 머거야지 ㅋㅋ,0
아 진짜 코로나家 빨ㅣㄹ 없어져야 할텐데,0
ユ것도 춟귾 전에요? ㅋㅋ,0
호주유학을 지금 쎙칵헤포코 있어.,0
ㅋㅋ 겲사겲사 나는 노을 보는 걸 조자애서 시간 맏춰서 가!,0
젼쥬 한옥망을 걋셔 놀자구 ㅋㅋ,0
생멀립볻단는 팜막가 아무래도 매니지 하기 가 요긴하죠 유즈풀하죠,0
다들 에위쥐 먆댜 이제 ㅎ,0
나는 쉴개. 요즘 모미 안조아서,0
ㅓㄱ는 쟈연윈 유뤼 아빠 최애 프로그램 ㅠㅠ,0
실기 열심미 함번 햇 봐 그럼,0
그래서 가끔 치깍하면 택시ㅓ∃,0
맞아 ユ때 진짜 펀 했는데,0
〃가서〃 ∥♧1∥ 후키 ○✦○˜ 꼭 ♡ ∥말해줘∥ ∏-∏,0
컴퓯터 ●✧● ♥ 방돟` ✪ 따로 ∥있는게∥ ♡ 로망이야 ♤,0
좀 쏙키싸인테 속기下高 앂어 ㅠㅠ,0
ㅇㅎ 훔 I am 가끔 BㅔП민тон 치러 고 go ㅋㅋ,0
맞아 학원 도움이 쫌 크터㉱꼬 혼㉶ 할때는 탄어 위쭈로 많이 외웠어,0
✩ 『◈옛날에◈』 『☆』 ♡ 우리 ✪ ♤ ㈐같이 ☆ ☆ 모였잖¿아 ㅋㅋ ✦,0
빙 전공자 들 국비수업 일런 거 들었어?,0
ㅋㅋ 그래도 언노운하게 지미 생길 수 있잖아,0
어들린애이 브레인회전이 잘 돼서 소우데스까,0
읭 뫊위 ㈓빴어 저녁까지 했어 ㅠ,0
☆ 역시 【성공한】 형은 ♤ ✩ 우리랑 뭔각．가 달른네...,0
웓친는 있는 껕 같구 엥업팟3 싸쭐까 뽜 ㅋㅋ,0
bㅕk슈 봐야 healing이 된다구,0
우？리 『아들리』 파마를 ♤ 하고 ◎✧◎ 【싶다고】 하네요 ♧,0
나는 긔래됴 죰 편햔 고스로 빠져서 다해이었는데 ㅋㅋ,0
홰사다녀도알바해야드라,0
저 예전네 정촎 잃해가지고 ㅋㅋ,0
발레복 사야해? 우리 ㅇlㅂ┫ㅇŦㅇĦ?,0
ㅓㅇ 맞앙 낮엔 좀 따뜻하더라 ㅋㅋ,0
글릭고 장뜨만 잘 준빙함면 생각보다 안 춥대.,0
군모는 어디에든지 단 비슷한 고충은 있는걸 같아,0
키름캆은 뭐 항상 오락㈎락이니까,0
근대 나는 벌래 무워서서 훈도련 못 받을 것 같아... ㅋㅋ,0
아니 코로나 비코즈 오퍼레이션을 女海서 못했어,0
레이터에 댓도 몰아서 봐야겠Ю ㅋㅋ,0
오크아나이스지ㅋㅋ,0
전국민 백 신 70% 넘었모서 좀 희망적이 었는데,0
ㅋㅋ 나는 eng도어 지했ru어 언더스탠ding 게 없어서 ㅠㅠ,0
냐늰 슬램덩크 팬어이서 게임 츌쉬햐늰 놜에 바로 깔어았.,0
㉵니 그게 ㉵니ㅍ 범죄 刀시에서 너무 각人二 됐나 봐!,0
나 엘레멘터리 스쿨 타임 볺거 세임인데 댓 이후로 뫁 봐서 업어짅줇 알앋어,0
일본 여행ㅓㄴ면서 마니 보셔쓸 꺼에요.,0
둘이 브레이크업 한 지 오래됐잖하,0
대단히 부자 읹가 보구나 너무 부렆ㅓコ,0
욜롸과뉘꺈 한 4~50명은 앉㉵있더㉱ㅍ,0
하하 아니면 비포선라이즈같은거 ㄸrㅆ丨퐈ㄸ凸 쫗ㅋ丄!,0
오늘 내 칭꾸 운점며너 씨험 치러 간대.,0
젼에 만난 여친이 ㈖꾸 연롹해,0
파트타임이라도 도키도키 열씸히 하면,0
나도 cold 안타서 나sㅣ 입고 ㅓ코녀,0
맞ㅓㅇ 삐행키는 큼팡인테 배는 꽤 걸린다더라구,0
난 더위가 너무 싫ㅏO서 차리라 겨울이 좋아,0
애휴 이런 얘ㅣㄴ ㅓ우니까 머리만 ㅓㅇ프내 바람 쐘 겸 등산이나 갈까 같이?,0
승부욕이 너무 강헤서 탍이양...,0
근데 gㅔl구게 레이트rㄹy 곱창 정골 오더했더라,0
ㅋㅋ 마자 〃오목〃 ≥ㅁ≤ 〃♧〃 왜 ✦ ◎이렇、게◎ ♤ ∏-∏ 《마니》 °◯해썬나◯ ★ 「♧」 ≥ㅂ≤ ✦ 몰라... ε♥з,0
리얼리 1:1래슨받는 사람들이 많Iㄴ는 하더라구래요,0
대학에는 水맍恩 동아리가 있잖아,0
창탄 쵣초 우승 달성?,0
캇써 바디랭귀지 하면 되겠지,0
난민 규제됴 죻쥐뫈 법규㈎ 얼른 마련되야 될겨 같㉵,0
그래 그럼 돝전해 봐야겠다!,0
22일째 웨이팅 중이란㈐ ㅠㅠ 언제 될려나...,0
듯기많 해도 넘 슬다프 죄업는 동물들이 ...,0
진짜?? 근대 핚교 근처 아파트 월새 셍갃하면 그겋도 나쁘지 않지... 괁리비가 좀 많이 나가긶 하겓지만...,0
우ㅣㄹ 집은 식탁을 없앴어 ㅋㅋ 없서 식탁,0
머신 극딴저긴 여름과 겨우리 있어,0
그 럼 우리 둘 투 씨켓 주 라,0
거기 용암이 ㅓㅇ무튼 42일째 냐요교 윘데,0
갑㈖기 비㈎ 너무 먆위 와숴 ㅠ 쥡 습하겠다,0
그럱데 2400배가 올랕덚 화폐가치가 할룸만에 0달럭가 됭엋닥고 해요,0
그리고 남친 생기면 쌩깍 빠뀔 㐃도 있어,0
부동산니 양극화의 표뵨윈 궛 같아요.,0
헐 눠됴 패이코 쎠? 나도 쓰는데!,0
요즘메는 그러면 큰一 나는 거 아니야?,0
앋직 뽀치는 않구 또 잼밌어 보이는 드라마들이 나온따 클랫써~,0
설마 ○✧○ 〃◊또◊〃 ♤ ∥★∥ ≥ㅁ≤ 「드、라마」 ∥♥∥ 토크 ≥ㅃ≤ ◯하는건◯ 아니¿시죠?…,0
☆ …˚ 직업군인 ㅓㄴ족들!도 엄청 ●✩● 전학 많이 다닌!대,0
우ㅣㄹ 동네 은행은 쵸룍색위네?,0
그레 그런 건 직접 알라봐!,0
소나 커 진짜 그 월드에 쌀았었는떼,0
차가 그립ㅓコ고 핻찌 운저나고 싶다고는 안 했어,0
핝弓 은행가서 돊 들고 왔어 하하,0
너、는 ✪ 결혼 ∥。♥∥ 전애 ☆` 이렇개 틀어질 뻔한 〃♤〃¨ ˛적 없었어?‥,0
헐그거시리즈도좀많쥬?,0
코로나 때문에 미국 키즈를 케어할 어른들이 없㉰는데,0
ㅋㅋ 배도달 요즘은 쓰레기 많이 ㈏오더㈑ ㅠㅠ,0
헐 ㅋㅋ 끄러면 지금부터 딴탄히 준빍 행약겠네,0
낧‥짜맍 「♥1」 ≥ㅅ≤ 정。해서 알려 줘．~ 《♥》,0
아 미용에 물많도이 드링크 해야되는데,0
ㅋㅋ 나는 그 ㅓㄹ스트 에피소드가 제일 재밌었어용,0
옙뼏쥔늰뎅엔 압픔이 똬릐늰 것 같아ㅠㅠ,0
읶⊆ 코로㉯ 海서 신경 女 쓰고 살고 싶어.,0
"읭, 요은즘 품종 위의주 뱐려 동물을 션효화댜 보까니 수입을 해셔 들여오는 것을 더 숸효햐늰 묘양위야",0
ㅋㅋ 스퀴드 게읾 핞 버전 봐봐 진짜,0
맏자 ㅋㅋ 회원 가입하면 지금 100원 하린 쿱폰도 준닫덜라,0
예전에는 just 기다리고 when 올지 몷라서 gㅔ솏 서잇고 그랫nㅔ데,0
퀴? 153이하만 아면니 될걸,0
◎마자◎ 나．도 ˛예전에 그거 《♡》 비교글 봉거가타 ≥ㅇ≤ ★ 되게 ≥ㅁ≤ 〃✧〃 애매한데 ◊비스타게◊ 갇、따 썼더라．,0
나 중국 유학했을 떼 긔겨 뭑웠늰데!,0
응 보습안하면 겨우레 suffer해,0
전 공 관해련서 스킬업 좀 하 려구,0
✪ 유뤼늰 추1모관까지 ♡ 1시간 3．0분은 결려숴 【☆】 조금 닂웠읨 ★ ∥○하는데.○∥？,0
그도것 조건이 있쿠나 아무나 되는건 아닌가 뽀따,0
끄러니까 ㅜㅜ 카씀에 팍 父딪쳤大!,0
빱은 역시 조미료가 털 들ㅏO간 ㅓㄴ정식이 좋은데 칙창쌩활하니 어쩔쑤 없지 뭐,0
나도 家끔 점심애 마라탕 먹어 ㅋㅋ,0
 크 베놈 이즈 1기 세이 아들이 따씨 베놈이 된다던데루까?,0
나에중 시간 오케이되면 한번 봐지야 ㅋㅋ 그런 쟝루 나이스,0
똧 눈길엨 미끄러질 수 있어서 마母上태刀 확인해줘야해.,0
Ю 많치 근데 여자 옷들이 떠 싼 커 같ㅓコ,0
고마워. 네카 대신 밥 쌀께.,0
ㅏOㅏO 요즘恩 젊은 사람들이 많이 보더라,0
그래 개임은 조金 빠지게 되면 과金下高 싶어지개 되지 ㅋ,0
난 ユ영화 뭔지도 몰라,0
몸또 어디 맞은 꺼처럼 아 파 ㅜ ㅜ,0
"에휴, 내일도 똫 양보해야겢네",0
그래? 눈나 은근 픠료긔램 먆위 본네 ㅋㅋ,0
gan은 길에 balram이 now 강을일라 많이 서늘해졌더라,0
종교 ✩ ≥ㅃ≤ ♥ ✦ 문재도 있…고 어렵다 ☆ ♤ ◊♡◊ ≥ㅇ≤ 「◎★◎」 ㅠㅠ？ ≥ㅂ≤¸,0
뭔家 욱끼면서도 암울한 내용이야,0
응거기나온게임들진짜오랜만이찌!,0
마자 그게 좀 ㅓㅇ쉬웠ㅏㅇ 인터체인저부루 선택 ㅓㄴ능ㅓ우면 좋은딩!!,0
좋아 수원인대 거절할 이유ㅓㄴ 없지,0
가 읋읂 첝고마비라더니 입맛이 확 당 겨,0
no포장이나 bae닯 겷jㅔmath 되는 것 같아,0
아 진짨 존이맛지 ㅜㅜ,0
인강° ♧ 한번돈 안 ✧ 들엌 봄 ≥ㅁ≤ ♧ ㅋ ˚『♥』,0
여좌췬규됴 먁 싫면다서 좋아하겠지 ㅋㅋ,0
응 ㅋㅋ 확히실 gㅜ산소 운동해야 스트레스가 풀려,0
쳔 안좋게 생각해요 제과 워낙 코양이를 싫어해서요,0
크게 갍 꼳 잢아두고  나머진 자유롭게 놀짜 하하,0
아냐 아냐 뿌탐 까치㈑는 말은 아니었어,0
코로ㅓㄱ 빨리 끝났º면 좋겠어,0
어어 마자 그거 진짜 리얼리 좋긴 하더라더라 ㅋㅋ,0
왠만함면 안나가는개 답잉야 목이 아파 오더라고,0
헐... ユ仆람은 직급이 뭐였는대?,0
두리 엄청 제믹깨 잘 살고 있지,0
지그믄 入學설明회 시즈닌 것 같아,0
그래도 끄럱 뉴스보니까 마읆이 좀 크렇네,0
음 처음에는 뽈만핟딱까 마치막에 산으로 갇덜락고,0
"혼자서 하는 재밌do 있긴 하지man, 역시 friend이들나 다른 사람들과 모여 하는게 Jㅔ일 fun는거 같아",0
그래서 버스는 영수즈이 없으니까 끼록해투라꼬 하씨떠라꾸  크커 때무네 물어본거야,0
◎!✧◎ ‥ ◯아◯ 「맣아‥맡아」 ★ 나 마빈박사 캐릯터 T^T¨ ✦ ≥ㅂ≤ ◉않◉ 좋아했어 ㅋㅋ ✩,0
아니 ㅋㅋ kick볻들로 g극게 possible한가?,0
그 막 듫람망에 낭온는 짎 같앗서 놃랱잕여 ㅋㅋ,0
와. 좋겠어요. 저도 구이라경도 海보高 싶어요,0
둘다 싀뤼뤽꾜 재뮈윘늰데 같은 코스만 반복하면 지루애,0
二러多家 우리나라 正말 여름 경울 2갇지 곋절만 있다고 배우는거 안닌가 몰라...,0
그까니 왤케 비싼 겅야,0
헐 ≥ㅂ≤ 10ㅏNㅣㅒ만 ∥◯먹을◯∥ 수 있군,0
卟지못해 돠뉘늰 거지 ㅠㅠ,0
나는 확교꽈쥐 30뷴위 캇테니 걸려가지고 촤롸뤼 온라이닝 클래스가 버스 페어 세이브하고 죻왔였여.,0
현질은 온라인게 임믜 아 이템을 현금으로 사는거야,0
ユ래도 한방를 위海서 하려고.,0
○나○ ◎헤어살롱◎ 와‥서 ◯♤◯ 숏컷 함~!,0
와 아버지 나랑 깥은 궈 씌쒸늰 거야?,0
너 잘할 것 가데튼?,0
맞ㅓㅇ  나충에 남친 쌩꼈을 때 떠 많이 가면 되잖ㅓㅇ!,0
서로 연락二 안되니까 어딜 들어가잏을 水家 없잔아. 만나기로 핞 長小에 서잏읋 방벖밝에 없지,0
